"","actor","text","season","episode","title"
"320","Marshall","We're having a party next Friday?","01","02","Purple Giraffe"
"321","Ted","We are now-Casual","01","02","Purple Giraffe"
"322","Barney","Yeah, cuz nothing says ""Casual"" like inviting a hundred people over just to ""Mac"" on one girl. Oh, and Lily-that's my leg.","01","02","Purple Giraffe"
"323","Lily","You waited five minutes to tell me that?","01","02","Purple Giraffe"
"324","Marshall","Alright-so call her up!","01","02","Purple Giraffe"
"325","Ted","No-calling's not casual! I just gotta bump into her somewhere. If only I knew her schedule I could arrange a ""chance"" encounter.","01","02","Purple Giraffe"
"326","Lily","that's great, Ted. You'll be the most ""Casual"" stalker ever.","01","02","Purple Giraffe"
"327","Narrator","Now ever since Marshall put that ring on her finger, Lily had been...well... extra affectionate.","01","02","Purple Giraffe"
"328","Marshall","Baby, no. I have a twenty-five paged paper on unconstitutional law due on Monday, I barely started,","01","02","Purple Giraffe"
"329","Lily","Hey, I'm just sitting here. Wearing my ring... my beautiful ring. Kind of makes wearing other stuff seem wrong. Like my shirt. Kind of don't wanna wear my shirt anymore. Or... my underwear. Oh-that's right-I'm not wearing any.","01","02","Purple Giraffe"
"330","Marshall","(Closes laptop screen) No underwear?","01","02","Purple Giraffe"
"331","Lily","Not slightly.","01","02","Purple Giraffe"
"332","Ted","Guys, boundaries! There she is!","01","02","Purple Giraffe"
"333","Robin","(on TV) Thanks Bill, I'm reporting from the Razzle Dazzle Supermarket on 75th in Columbus","01","02","Purple Giraffe"
"334","Ted","75th in Columbus. (Gets up and grabs coat) Game on! (Leaves)","01","02","Purple Giraffe"
"335","Robin","where four year old, Leroy Ellensburg, climbed inside a grab a prize machine (You see child stuck in toy machine) and gotten stuck.","01","02","Purple Giraffe"
"336","Robin","And on the pursuit of a stuffed purple giraffe. (Ted appears behind her, leaves nervously) From Metro News One, I'm Robin Scherbatsky. (News report ends)","01","02","Purple Giraffe"
"337","Cameraman","We're clear","01","02","Purple Giraffe"
"338","Robin","(To cameraman) Thanks. (Notices Ted) Ted?","01","02","Purple Giraffe"
"339","Ted","(Turns around nonchalant) Robin, wow! What are the odds?","01","02","Purple Giraffe"
"340","Robin","What are you doing here?","01","02","Purple Giraffe"
"341","Ted","Oh, you know, just-uh-Shopping for-uh-dip (holds dip) I love dip... I mean I don't love dip, I like dip. As a friend, you know. So-uh-hey, you-uh-reporting a news story or something? (puts dip back)","01","02","Purple Giraffe"
"342","Robin","Yeah, kid stuck in a crane machine, how sweet of you to call it news.","01","02","Purple Giraffe"
"343","Ted","Wow, kid in a crane machine (approached machine. To boy) You just had to have that toy didn't ya? Couldn't play the game like everyone else.","01","02","Purple Giraffe"
"344","Leroy","You're all sweaty!","01","02","Purple Giraffe"
"345","Ted","Cute kid (wipes forehead) Um yeah it's f-it's so funny running into your we're having a party next Friday if-if you like swinging by! But, you know, whatever.","01","02","Purple Giraffe"
"346","Robin","Oh, I'm going back home next weekend. It's too bad it's not tonight.","01","02","Purple Giraffe"
"347","Ted","(Shocked) It is, it's tonight. This Friday, Did I say next Friday? Yeah-sorry-cuz I've been saying ""next Friday"" all week, but yeah it's tonight. The-uh-party's tonight. But, you know, whatever.","01","02","Purple Giraffe"
"348","Marshall","Hello?","01","02","Purple Giraffe"
"349","Ted","(on Phone) hey, am I interrupting anything? (Holding party mixes)","01","02","Purple Giraffe"
"350","Marshall","No, no I'm just writing my paper. Hitting the books.","01","02","Purple Giraffe"
"351","Ted","(on Phone) Yeah, well you and Lily might wanna put some clothes on. We're throwing a party in two hours. Okay, bye (hangs up)","01","02","Purple Giraffe"
"352","Marshall","So, Gatsby, what are you goanna do when Robin shows up?","01","02","Purple Giraffe"
"353","Ted","Okay, I got it all planned out.","01","02","Purple Giraffe"
"354","Ted","She steps through the door, and where's Ted? Not eagerly waiting by the door. Nah I'm across the room at my drafting table showing some foxy young thing all my cool architecture stuff. So Robin strolls over and I casually give her one of these, ""Hey, what's up?"" She says, ""Hey, nice place"" etcetera, etcetera. And then I say, ""Well make yourself at home,"" and I casually return to my conversation. Then, an hour later, ""Oh, you're still here?"" I say like I don't really care, but it's a nice surprise. And then very casually, ""Wanna see the roof?""","01","02","Purple Giraffe"
"355","Lily and Marshall","(Gloating) The roof.","01","02","Purple Giraffe"
"356","Ted","Get her up to the roof and the roof takes care of the rest.","01","02","Purple Giraffe"
"357","Barney","What's so special about the roof?","01","02","Purple Giraffe"
"358","Lily","Oh, the moon, the stars, the shimmering skyline. You can't not fall in love on that roof.","01","02","Purple Giraffe"
"359","Marshall","We do it up there sometimes.","01","02","Purple Giraffe"
"360","Barney","Solid plan, my little friend.","01","02","Purple Giraffe"
"361","Ted","We're the same height.","01","02","Purple Giraffe"
"362","Barney","But may I suggest one little modification.","01","02","Purple Giraffe"
"363","Barney","That foxy young thing you were chatting up, take her up to the roof and have s*x with her! Crazy monkey-style.","01","02","Purple Giraffe"
"364","Ted","That's not the plan.","01","02","Purple Giraffe"
"365","Barney","Should be the plan, I mean look at her. Ted, look at her. She's smokin'!","01","02","Purple Giraffe"
"366","Fantasy Girl","Thank you.","01","02","Purple Giraffe"
"367","Ted","Yeah, but she's not Robin.","01","02","Purple Giraffe"
"368","Barney","Exactly! Ted, let's wrap. Statistic, at every New York party there's always a girl who has no idea whose party she's at. She knows no one you know, and you will never see her again. Do you see-where I'm going-hu-with this?","01","02","Purple Giraffe"
"369","Ted","Barney, I don't wanna say-","01","02","Purple Giraffe"
"370","Barney","Aargh! (Pulls down imaginary scope) Scoping, beep, scoping, beep!","01","02","Purple Giraffe"
"371","Lily","Man you're a dork.","01","02","Purple Giraffe"
"372","Barney","beep, beep, beep, beep. Target acquired! And now it's time we play a little game I like to call ""Have You Met Ted?""","01","02","Purple Giraffe"
"373","Ted","No, come on not this.","01","02","Purple Giraffe"
"374","Barney","(taps woman) Hi! Have you met Ted?","01","02","Purple Giraffe"
"375","Tatiana","No.","01","02","Purple Giraffe"
"376","Ted","Hi.","01","02","Purple Giraffe"
"377","Tatiana","Hi.","01","02","Purple Giraffe"
"378","Barney","Do you know Marshall? Lily?","01","02","Purple Giraffe"
"379","Tatiana","No. (smiles)","01","02","Purple Giraffe"
"380","Barney","Hmm, do you know anyone at this party?","01","02","Purple Giraffe"
"381","Tatiana","I work with Carlos.","01","02","Purple Giraffe"
"382","Barney","Excuse me, (to group) Anyone know a Carlos?","01","02","Purple Giraffe"
"383","Ted","No.","01","02","Purple Giraffe"
"384","Lily","No.","01","02","Purple Giraffe"
"385","Barney","On a silver platter! Bon appetite!","01","02","Purple Giraffe"
"386","Ted","I don't think so.","01","02","Purple Giraffe"
"387","Barney","Your loss, her gain. (To Tatiana) Excuse me, can I show you the roof? It's magical up there!","01","02","Purple Giraffe"
"388","Tatiana","Sure (Smiles)","01","02","Purple Giraffe"
"389","Ted","Whoa-whoa-Hey hey. I got that roof reserved!","01","02","Purple Giraffe"
"390","Barney","Dude, Robin's not coming.","01","02","Purple Giraffe"
"391","Ted","Hey, she's goanna show up. (Silence) She'll show up.","01","02","Purple Giraffe"
"392","Narrator","She didn't show up.","01","02","Purple Giraffe"
"393","Lily","At least it was a great party.","01","02","Purple Giraffe"
"394","Marshall","I ate like four whole cans of dip!","01","02","Purple Giraffe"
"395","Ted","You always know what to say old friend.","01","02","Purple Giraffe"
"396","Ted","It's Robin.","01","02","Purple Giraffe"
"397","Lily","Answer it!","01","02","Purple Giraffe"
"398","Ted","No, no, no. Not right away. I gotta seem casual. (Answers phone) Hello?","01","02","Purple Giraffe"
"399","Robin","(on Phone) I'm so sorry I missed your party.","01","02","Purple Giraffe"
"400","Ted","Who is this? Merideth?","01","02","Purple Giraffe"
"401","Robin","(On Phone) Robin.","01","02","Purple Giraffe"
"402","Ted","Oh, Robin! Hey, yeah, guess you never showed up did you?","01","02","Purple Giraffe"
"403","Robin","(on Phone) no I got stuck at work, but they finally got that kid out of the crane machine.","01","02","Purple Giraffe"
"404","Ted","Did he get to keep the purple giraffe?","01","02","Purple Giraffe"
"405","Robin","(on Phone) Yeah, they let him keep all the toys. He was in there a long time and little kids have smaller bladders.","01","02","Purple Giraffe"
"406","Ted","(scoffs)","01","02","Purple Giraffe"
"407","Robin","(On Phone) I wish your party was tonight.","01","02","Purple Giraffe"
"408","Ted","It is the party's tonight. (Marshall's mad) Yeah-uh-it's a two day party. Because that's just how we roll. Uh-so if you wanna swing by its-uh-you know, Casual. See ya. (hangs up) So that was Robin.","01","02","Purple Giraffe"
"409","Marshall","What are you doing to me, man. I got a paper to write.","01","02","Purple Giraffe"
"410","Ted","I know I'm sorry. It's terrible (grabs coat) I'll buy more dip (runs out)","01","02","Purple Giraffe"
"411","Marshall","TED! TED WAIT-GET FRENCH ONION. (Closes door) Can you believe this guy, I got a paper to write. (Lily smiles) Okay, fine-(they walk into the bedroom) but it's gotta be like super quick.","01","02","Purple Giraffe"
"412","Lily","Oh!","01","02","Purple Giraffe"
"413","Marshall","And no cuddling after.","01","02","Purple Giraffe"
"414","Lily","I'm the luckiest girl alive (runs into bedroom. Marshall strips.)","01","02","Purple Giraffe"
"415","Barney","Oh, you were so right about the roof. The roof. The roof is on fire, Ted! Girl from last night, took her back to my place then this morning took her outside, spun her around a couple of times sent her walking-she will never find her way back and there she is. How did she get here? Did you invite her?","01","02","Purple Giraffe"
"416","Ted","I have no idea who that is.","01","02","Purple Giraffe"
"417","Barney","She said she works with Carlos, who's Carlos?","01","02","Purple Giraffe"
"418","Ted","I don't know any Carlos.","01","02","Purple Giraffe"
"419","Barney","Grr. (Turns around) Hi, you. You're back.","01","02","Purple Giraffe"
"420","Tatiana","I sure am (kisses Barney). Come on, sweetie, I need a drink.","01","02","Purple Giraffe"
"421","Barney","""sweetie""? Really? (They walk into the kitchen Barney mouths) Sweetie?","01","02","Purple Giraffe"
"422","Ted","Whoa-Whoa rabbits! Come on, I got that roof reserved.","01","02","Purple Giraffe"
"423","Marshall","Alright.","01","02","Purple Giraffe"
"424","Barney","So, it's over between me-and-works with Carlos girl.","01","02","Purple Giraffe"
"425","Ted","Oh, that was fast.","01","02","Purple Giraffe"
"426","Barney","Yeah, I was trying to think what's the quickest way to get rid of a girl you just met?","01","02","Purple Giraffe"
"427","Barney","I think I'm in love with you.","01","02","Purple Giraffe"
"428","Tatiana","What?","01","02","Purple Giraffe"
"429","Barney","Thanks, bro (walks away)","01","02","Purple Giraffe"
"430","Ted","(straight-faced) Glad I could help.","01","02","Purple Giraffe"
"431","Ted","What the-no, no, no, no-come on!","01","02","Purple Giraffe"
"432","Marshall","Sorry, Ted. (Goes up)","01","02","Purple Giraffe"
"433","Ted","Great! What am I going to do when Robin shows up. (Silence) She'll show up.","01","02","Purple Giraffe"
"434","Narrator","She didn't show up.","01","02","Purple Giraffe"
"435","Marshall","Alright, we threw two parties. Everybody had fun. Everybody wanged, everybody chunged. Now the kid has got to get to work, and the kid is not to be disturbed. Repeat after me, ""I will not have s*x with Marshall"".","01","02","Purple Giraffe"
"436","Lily and Ted","I will not have s*x with Marshall.","01","02","Purple Giraffe"
"437","Ted","It's Robin. (sighs. Answers) Hello?","01","02","Purple Giraffe"
